LINE,BLUP_Yield_per_plant,BLUP_Panicle_number,BLUP_Grain_number_per_panicle,BLUP_Seed_setting_rate,BLUP_Grain_weight,BLUP_Heading_date,BLUP_Height,BLUP_Panicle_length,BLUP_Grain_length,BLUP_Grain_width
Z83,-0.460374190012979,-0.00587232221150073,0.9607456867829725,-0.5804967883415576,-1.6593023289992073,0.19758024286313677,0.47816872494022283,23.4641982241873,-1.4687487955679928,-0.6494241522478165
Z84,0.4762885681906631,1.3984390673496365,1.418800585405823,-2.0952972328090906,-1.8503922992551036,-0.6298667117723502,-0.23536898530090639,23.5779518498725,-0.33678570876736835,-2.623565447234268
Z85,0.012583807378644308,1.2277393063810706,0.22245138182774768,-0.718325040035657,-1.4662863920358258,0.2970885194553274,-0.2543867489302976,23.1292569930031,-0.4169611461719453,-1.8276390017673492
Z86,0.15242881916597484,1.0309942689203933,0.9527907186562337,-2.1512158062673876,-1.5669122346826942,0.10758617697448764,0.0444762716584548,23.5463536205155,-1.4142249992413913,-0.38694735723199297
Z87,-1.279266535091439,-0.2561201037266471,0.6329385662306318,-1.2604789043867868,-1.7765890604792638,-0.05539561001137406,1.3242853326554447,23.8244180388571,-0.09999529735294604,-2.574443075678634
Z88,0.06548083547620252,0.6217039616214722,0.8257089567874444,-1.569781884520969,-1.0808006260983387,-0.19672488140248562,-0.32261352200149407,23.1671748682315,0.2215915504136506,-1.463832847267865
Z89,1.5669122346826951,1.2277393063810706,0.18817907083522675,1.6429097549110685,-0.20100314128903082,-0.12363228897513234,-0.5412236857444794,21.8969260480802,0.15752302385743555,-0.38694735723199297
Z90,0.4261296351813325,-0.00587232221150073,-0.26740593993507095,1.320263708274482,0.36982522679446794,-0.5257485614791042,-0.20014719744305198,25.088347213137,-0.20014719744305198,0.7281319819556525
Z91,1.1223503152478966,0.22847484672361895,2.118455070247143,-0.5132672481252217,-1.3657373426935675,0.39781975769856,0.7557498383498787,25.8530243635764,-0.36085725649353206,-1.0424809457767392
Z92,-0.31996352111627024,0.6217039616214722,1.3873732464195678,-1.9092883867990647,-2.0590306906911016,0.591453104871977,0.5844727765501586,24.4879808553541,-0.8987073376161501,-2.0520928203327196
Z93,-0.11349446096763835,0.4151316714856749,1.1544233666470787,-0.3761205072355591,-1.9816053579489317,-0.05539561001137406,0.02936566230197093,24.1467199782985,-0.5296054106574023,-2.3925093643971764
Z94,-1.0643976578102954,1.5640554304822163,-0.4353340864632294,-1.1223503152478966,-2.679974154930559,2.0520928203327196,-1.4589520223628258,23.7865001636287,-0.5238230692577939,-3.0890417582605294
Z95,0.5103983351292033,1.9092883867990647,0.6893084470011576,-3.0890417582605294,-1.1192061348359676,0.2970885194553274,-0.21815385572381338,23.4010017654733,-0.4408744628949499,-1.3242853326554453
Z96,-0.08398847411032555,0.6217039616214722,-0.7977191864407562,0.4233753604408381,-0.5142244908423644,-0.44828277566315705,-0.12870590666414175,23.1861338058457,0.1236322889751322,-0.28658375106002776
Z97,0.45106722635440494,1.2277393063810706,1.269816693127707,-1.184340135732513,-1.8366264474113954,0.10758617697448764,-0.06043745433883842,23.7612215801431,-0.663995110644024,-1.6052730156284252
Z98,1.1742509807304506,1.0309942689203933,0.21901303614447357,0.07473145497924982,-0.05035517346684035,-0.2630612806355993,-0.08062149427440993,22.7247996572336,-0.062118404248588124,-0.06716232637533497
Z99,0.9781936004546016,0.8328077806133413,-0.3341233521213771,0.6401295897359268,0.21557727774115426,-0.3217299375401212,0.17197928405809113,22.1181136535792,0.8304368575452561,-0.5844727765501587
Z100,0.750180640317068,1.5640554304822163,0.49896427552609995,0.3296913379387279,-2.337542818273379,-0.5257485614791042,0.0722079577788585,23.9950484773849,-0.942276942016818,-1.7223469171515982
Z101,0.7862399803130231,1.2277393063810706,1.0439264688518035,-1.780669045919216,-1.5041990570775305,0.9318663060530493,0.3492420091978597,23.0281426590608,-1.1776007185147437,-0.20699891032493328
Z102,-0.34924200919785964,0.6217039616214722,0.854361080923281,-1.780669045919216,-1.6052730156284252,-0.3217299375401212,0.38604340283504024,24.3868665214117,0.1668731253052664,-1.8839508813422576
Z103,-0.16262131972628033,0.22847484672361895,-0.718325040035657,-0.2979653824128706,0.7413179685517979,0.2970885194553274,1.1082876274104165,24.898757836995,0.29358334339462205,0.5084880591093566
Z104,-1.4468996418785596,-0.2561201037266471,0.1762378386569623,-0.6432215972861793,-1.4913225141981863,2.2555889554631743,-1.5612113343194247,23.6158697251009,-1.0853249080767589,-0.2112861504984807
Z105,0.12194179649862077,0.22847484672361895,-0.2276138491498417,1.1239265740962354,-0.6978445241656009,-0.5257485614791042,0.17197928405809113,23.6980251214291,-0.9088035824045064,0.08483036637078058
Z106,-0.6349897905443518,1.0309942689203933,-0.7759965819875557,0.3296913379387279,-1.6052730156284252,2.2148004881326377,-1.196265316977244,23.7991394553715,-1.0974996688359164,-0.4123900601090401
Z107,-0.7490695928924316,0.4151316714856749,-0.6411595776139792,0.1668731253052664,-1.2926914254669744,-1.2888320169276926,-0.5964567370163641,22.5604888645772,-1.1318501097124172,-0.355490417839531
Z108,-0.6411595776139792,-0.00587232221150073,0.6411595776139792,-0.3761205072355591,-1.6332822957229771,2.510729649090614,-1.9092883867990647,22.7753568242048,-1.184340135732513,-0.2500566914883404
Z109,0.7281319819556525,-0.00587232221150073,-0.5046730577961509,1.463832847267865,0.95941564319668,1.0367205087102667,1.4142249992413913,25.6823939250486,-0.5617341127069565,1.6934941587633632
Z110,-0.4942193553901682,-0.7794019561580527,0.12701433907038148,-0.2112861504984807,-0.06800314274392083,0.19758024286313677,1.057035656527426,24.7913238571812,0.8837323808525598,-0.9701040203498509
Z111,0.14733856709941978,1.0309942689203933,-0.18391135256534938,1.6429097549110685,-2.224654846532882,1.87414597598063,-0.5344375838976174,22.415137009535,-1.5555607268499052,-0.7446346132683616
Z112,0.8714030215905131,0.6217039616214722,1.2512497471970998,0.4233753604408381,-1.5932188180230502,1.8232000839806906,-0.7010586745105697,23.0597408884177,-1.4761899566142802,-0.10252492881193646
Z113,-0.8339949991679703,1.2277393063810706,-1.1350395003915539,-0.7862399803130231,-1.1609818914880818,1.9145058250555569,-1.7041481468418538,21.0816917306697,-1.6332822957229771,0.9687619218774667
Z114,1.6934941587633632,0.8328077806133413,2.4915826681464117,-1.4280419450717887,-1.2206403488473496,-0.05539561001137406,0.05959704371581381,25.404329506707,-0.4819341236952295,-0.8999643487133898
Z115,-0.8186515013131928,0.4151316714856749,-0.3662345091504311,-1.3488779512588236,-0.8328077806133413,-1.058503467972707,-0.7281319819556525,24.5132594388397,0.3725213951274393,-1.818796802473702
Z116,-0.7748634560335446,0.6217039616214722,-0.8763187763310273,1.2188751934810156,-1.8645180016446494,3.0025390548544144,-0.8665082343360344,22.2445065710072,-1.7373278565930663,0.3164336750328781
Z117,0.21042839424792484,0.6217039616214722,0.26740593993507095,0.5315367899448967,-1.4862404612859912,2.0520928203327196,-1.5962106659868733,23.5463536205155,-1.481196506557807,0.05455544297197508
Z118,-0.8471329565377339,1.2277393063810706,-1.2367009501456094,1.0295679829246052,-2.422953125446108,-0.15667370938367614,-1.1082876274104165,23.1292569930031,-0.746850266850109,-2.0878216887742123
Z119,0.5218995171662559,-0.7794019561580527,1.6144691516574512,-0.718325040035657,0.2621929469470342,0.19758024286313677,1.021053872563687,24.8545203158952,-1.1192061348359676,0.9318663060530493
Z120,-1.3083251383243026,1.0309942689203933,-1.522656316906444,0.4233753604408381,-2.3925093643971764,3.0025390548544144,-0.8924434554488602,23.3314856608879,-0.689308447001158,-1.6864968886093425
Z121,0.18988711391725094,2.288845110286028,-0.888701880942105,1.1239265740962354,-2.933955653578358,0.49991460567613527,-0.13632259162993282,23.5147553911585,-1.4327087155691025,-2.0188062348444267
Z122,-0.9660829461008995,0.22847484672361895,0.608526978016749,-1.184340135732513,-2.0732113942877866,2.288845110286028,-2.177394604830252,22.5984067398056,-2.118455070247143,0.29358334339462205
Z123,0.40691609850230104,-0.00587232221150073,-0.19501458953218959,-0.5804967883415576,1.5016037878611255,1.0367205087102667,1.533440582589223,25.4738456112924,-0.006711237192402688,1.7297888607994918
Z124,-0.2691452133632022,0.8328077806133413,0.7237647494361042,-2.1864623838086565,-1.3004685505491766,-0.6850592083302924,-0.5568295254418958,24.4311040425115,-0.3323497636755509,-1.277367432743023
Z125,1.0410375977280744,0.8328077806133413,0.4169611461719453,-0.6432215972861793,-0.01593974363785805,1.4687487955679928,0.2639298127186193,23.4262803489589,-1.7847788900608428,1.87414597598063
Z126,0.5470602363416457,0.6217039616214722,-0.07977989359447349,1.0295679829246052,-0.5934527741329818,0.49991460567613527,0.9514707463732769,23.7612215801431,-0.7568664907801365,0.43902617508414044
Z127,1.3873732464195678,0.4151316714856749,-0.40236376646216676,0.8387556803586356,1.626947131951816,0.9318663060530493,1.380814478139869,24.8608399617666,-0.04699560093612697,1.286909491393227
Z128,1.6795812311830074,1.0309942689203933,1.5726645198858218,-0.6432215972861793,-1.1877301051678777,1.8232000839806906,-0.298842474532533,23.8370573305999,-1.0154186810348962,-0.0730490716283941
Z129,0.543167144971274,1.2277393063810706,-0.1609214246111586,1.0295679829246052,-1.5843277974242627,0.2970885194553274,0.7954149690729927,21.7958117141378,-1.501603787861126,-0.1711279497473943
Z130,0.18476462580270367,1.5640554304822163,0.32526579038435527,-0.2112861504984807,-2.2555889554631756,0.19758024286313677,0.22589235940138117,23.2998874315309,-1.3657373426935675,-0.9514707463732769
Z131,1.3283284901349968,2.0952972328090906,0.6186536076026691,0.07473145497924982,-2.110609502467519,1.7847788900608428,-1.1082876274104165,23.7865001636287,-1.7685166875972003,-0.38062626513851255
Z132,0.8328077806133413,2.0952972328090906,-0.031044224736037695,-0.2979653824128706,-1.7113597339582851,0.19758024286313677,0.2639298127186193,23.015503367318,-1.2735829864831838,-0.5785122341609399
Z133,1.8839508813422567,0.8328077806133413,0.7369084163169565,0.8387556803586356,-0.2682754752050378,1.320263708274482,1.2331044058175225,25.7961475507338,-0.7896728082070045,1.286909491393227
Z134,0.7042800837044514,0.8328077806133413,0.5745499403171206,-1.4280419450717887,0.1397102988818621,0.6577333248656662,1.021053872563687,24.7281273984673,-0.7771307051785912,1.0838143489140644
Z135,-0.248325984956452,0.8328077806133413,-1.533440582589223,0.07473145497924982,0.013422776680677324,-0.05539561001137406,0.29183210976652485,23.9381716645423,-0.5725721747634336,0.5170990529114058
Z136,1.6659860240859201,1.0309942689203933,-0.28920693462630226,0.9357584081423308,0.7183250400356568,0.8435354475249307,1.8321142262646102,24.8924381911236,-0.5209384652264952,1.4374068989875206
Z137,1.714999156781602,1.0309942689203933,1.1286721910819655,-1.3488779512588236,0.6339638449603888,0.49991460567613527,2.3780822179607912,26.1437280736608,-0.6608609787075571,1.4468996418785591
Z138,0.07389023716132462,-0.7794019561580527,-0.15667370938367614,0.7347090071384927,1.320263708274482,1.222409315669186,3.401837582399011,25.1389043801082,-0.45385517864976016,1.8550598244197376
Z139,1.2259587720918592,1.3984390673496365,0.298842474532533,-0.718325040035657,0.07136689501137426,1.222409315669186,1.7411346825041243,24.6775702314961,-0.6556517929768602,0.762463981244165
Z140,2.4229531254461083,1.5640554304822163,0.4316479226055289,-0.12955182828319636,0.6619049667228404,1.533440582589223,2.933955653578354,26.0110155103614,-0.5984623716050977,0.975489981031156
Z141,0.45571577392248536,2.8279024395203747,-2.337542818273379,-0.718325040035657,0.523823069257794,-0.12363228897513234,-0.16687312530526627,24.5954148351679,-0.6055011649522791,1.184340135732513
Z142,1.0555701189079905,1.2277393063810706,-1.2313121003066267,0.7347090071384927,0.8280705934271313,1.4687487955679928,2.142808057509213,25.0946668590084,-0.4133035851826097,1.1192061348359676
